id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,isFromInsideBox,firstName,lastName,fullName,teamColor,shortName,matchId,teamName,oppositeTeam,MatchName,GameWeek
2709668707,AttemptSaved,8466,807925,William Smallbone,97.4736842099,28.454999999,10,,True,True,104.051724138,35.220000000000006,36.2875,1.2199999940000001,0.1473105400800705,0.0,RightFoot,SetPiece,FirstHalf,False,"{'x': 0.39484126984126955, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,William,Smallbone,William Smallbone,#d71920,,4506267,Southampton,Newcastle,Newcastle vs Southampton,1
2709675663,AttemptSaved,8466,807925,William Smallbone,85.279411764,23.0183439533,14,,True,True,88.5,24.4896815336,32.3225,1.2199999940000001,0.03363054245710373,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.4437830687830693, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,William,Smallbone,William Smallbone,#d71920,,4506267,Southampton,Newcastle,Newcastle vs Southampton,1
2709689719,Miss,8466,519835,Adam Armstrong,81.1334951464,17.6234394922,22,,False,False,,,34.4575,4.2197241432000006,0.015843279659748077,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.9265730983053537, 'y': 0.6772486772486772, 'zoomRatio': 0.6066747287557619}",False,False,Adam,Armstrong,Adam Armstrong,#d71920,,4506267,Southampton,Newcastle,Newcastle vs Southampton,1
2709693277,AttemptSaved,10261,189982,Fabian Schar,93.4,46.312866238400005,24,,True,True,95.73684210409999,44.000764326500004,35.0675,1.2199999940000001,0.03637237101793289,0.0,RightFoot,SetPiece,FirstHalf,False,"{'x': 0.7175925925925919, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,Fabian,Schär,Fabian Schär,#141413,,4506267,Newcastle,Southampton,Newcastle vs Southampton,1
2709720021,Miss,8466,820581,Ben Brereton Diaz,100.06896551759999,38.452380954,41,,False,False,,,21.687133761599995,3.6201379344000006,0.1963854432106018,0.0,Header,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.294012609599373, 'zoomRatio': 0.3069959444707808}",False,True,Ben Brereton,Diaz,Ben Brereton Diaz,#d71920,Brereton Diaz,4506267,Southampton,Newcastle,Newcastle vs Southampton,1
2709727327,Goal,10261,535936,Joelinton,92.5,36.2875,45,0.0,False,True,,,36.745000000000005,0.6934736808,0.17139573395252228,0.6314019560813904,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.2738095238095226, 'y': 0.18345864571428572, 'zoomRatio': 1}",False,True,,Joelinton,Joelinton,#141413,,4506267,Newcastle,Southampton,Newcastle vs Southampton,1
2709733925,AttemptSaved,10261,535936,Joelinton,97.6666666661,41.54125,45,4.0,True,True,101.1120689658,38.704523811,36.135000000000005,1.2199999940000001,0.04564554989337921,0.0,Header,FromCorner,FirstHalf,False,"{'x': 0.4351851851851839, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Joelinton,Joelinton,#141413,,4506267,Newcastle,Southampton,Newcastle vs Southampton,1
2709753977,AttemptSaved,8466,519835,Adam Armstrong,97.1842105256,36.8975,50,,False,True,104.1465517242,33.161249999999995,32.70374999999999,1.2199999940000001,0.48666903376579285,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.3429232804232825, 'y': 0.32275132116402117, 'zoomRatio': 1}",True,True,Adam,Armstrong,Adam Armstrong,#d71920,,4506267,Southampton,Newcastle,Newcastle vs Southampton,1
2709754017,AttemptSaved,8466,820581,Ben Brereton Diaz,98.24561403470001,39.96523809599999,50,,True,True,102.629310345,36.8975,34.915000000000006,1.2199999940000001,0.10197056084871292,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.7579365079365064, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,Ben Brereton,Diaz,Ben Brereton Diaz,#d71920,Brereton Diaz,4506267,Southampton,Newcastle,Newcastle vs Southampton,1
2709756885,AttemptSaved,8466,519835,Adam Armstrong,90.2,21.9673885388,51,,False,True,102.4396551726,32.24625,35.29625000000001,1.7465263072000001,0.05375567823648453,0.07780288904905319,RightFoot,FastBreak,SecondHalf,False,"{'x': 0.6570767195767175, 'y': 0.4620439966137566, 'zoomRatio': 1}",False,True,Adam,Armstrong,Adam Armstrong,#d71920,,4506267,Southampton,Newcastle,Newcastle vs Southampton,1
